"subject_id","story","social_interaction","relationship","likert_rating","normalized_likert_rating"
"c9fdf88c1ccccccd9b088a98cb602982","coffee","reciprocity","symmetric",5,0.5
"c9fdf88c1ccccccd9b088a98cb602982","coffee","reciprocity","none",2,0.2
"c9fdf88c1ccccccd9b088a98cb602982","gifts","reciprocity","asymmetric",3,0.3
"c9fdf88c1ccccccd9b088a98cb602982","gifts","reciprocity","symmetric",5,0.5
"c9fdf88c1ccccccd9b088a98cb602982","gifts","reciprocity","none",2,0.2
"c9fdf88c1ccccccd9b088a98cb602982","fundraising","precedent","asymmetric",6,0.545454545454545
"c9fdf88c1ccccccd9b088a98cb602982","fundraising","precedent","symmetric",2,0.181818181818182
"c9fdf88c1ccccccd9b088a98cb602982","fundraising","precedent","none",3,0.272727272727273
"c9fdf88c1ccccccd9b088a98cb602982","group project","no_interaction","asymmetric",4,0.363636363636364
"c9fdf88c1ccccccd9b088a98cb602982","group project","no_interaction","symmetric",4,0.363636363636364
"c9fdf88c1ccccccd9b088a98cb602982","group project","no_interaction","none",3,0.272727272727273
"c9fdf88c1ccccccd9b088a98cb602982","restaurant","precedent","asymmetric",6,0.6
"c9fdf88c1ccccccd9b088a98cb602982","restaurant","precedent","symmetric",2,0.2
"c9fdf88c1ccccccd9b088a98cb602982","restaurant","precedent","none",2,0.2
"c9fdf88c1ccccccd9b088a98cb602982","family meals","reciprocity","asymmetric",2,0.222222222222222
"c9fdf88c1ccccccd9b088a98cb602982","family meals","reciprocity","symmetric",6,0.666666666666667
"c9fdf88c1ccccccd9b088a98cb602982","family meals","reciprocity","none",1,0.111111111111111
"c9fdf88c1ccccccd9b088a98cb602982","weekend","precedent","asymmetric",6,0.6
"c9fdf88c1ccccccd9b088a98cb602982","weekend","precedent","symmetric",2,0.2
"c9fdf88c1ccccccd9b088a98cb602982","weekend","precedent","none",2,0.2
"c9fdf88c1ccccccd9b088a98cb602982","housemates","reciprocity","asymmetric",3,0.272727272727273
"c9fdf88c1ccccccd9b088a98cb602982","housemates","reciprocity","symmetric",6,0.545454545454545
"c9fdf88c1ccccccd9b088a98cb602982","housemates","reciprocity","none",2,0.181818181818182
"c9fdf88c1ccccccd9b088a98cb602982","babysitting","precedent","asymmetric",5,0.454545454545455
"c9fdf88c1ccccccd9b088a98cb602982","babysitting","precedent","symmetric",3,0.272727272727273
"c9fdf88c1ccccccd9b088a98cb602982","babysitting","precedent","none",3,0.272727272727273
"c9fdf88c1ccccccd9b088a98cb602982","feedback","no_interaction","asymmetric",3,0.25
"c9fdf88c1ccccccd9b088a98cb602982","feedback","no_interaction","symmetric",5,0.416666666666667
"c9fdf88c1ccccccd9b088a98cb602982","feedback","no_interaction","none",4,0.333333333333333
"c9fdf88c1ccccccd9b088a98cb602982","conversation","reciprocity","asymmetric",6,0.6
"c9fdf88c1ccccccd9b088a98cb602982","conversation","reciprocity","symmetric",2,0.2
"c9fdf88c1ccccccd9b088a98cb602982","conversation","reciprocity","none",2,0.2
"c9fdf88c1ccccccd9b088a98cb602982","concerts","no_interaction","asymmetric",4,0.266666666666667
"c9fdf88c1ccccccd9b088a98cb602982","concerts","no_interaction","symmetric",4,0.266666666666667
"c9fdf88c1ccccccd9b088a98cb602982","concerts","no_interaction","none",7,0.466666666666667
"134f065d91d3d044ddb7056a12d0c891","meeting prep","no_interaction","asymmetric",3,0.25
"134f065d91d3d044ddb7056a12d0c891","meeting prep","no_interaction","symmetric",6,0.5
"134f065d91d3d044ddb7056a12d0c891","meeting prep","no_interaction","none",3,0.25
"134f065d91d3d044ddb7056a12d0c891","housemates","precedent","asymmetric",6,0.545454545454545
"134f065d91d3d044ddb7056a12d0c891","housemates","precedent","symmetric",3,0.272727272727273
"134f065d91d3d044ddb7056a12d0c891","housemates","precedent","none",2,0.181818181818182
"134f065d91d3d044ddb7056a12d0c891","scheduling","no_interaction","asymmetric",5,0.384615384615385
"134f065d91d3d044ddb7056a12d0c891","scheduling","no_interaction","symmetric",4,0.307692307692308
"134f065d91d3d044ddb7056a12d0c891","scheduling","no_interaction","none",4,0.307692307692308
"134f065d91d3d044ddb7056a12d0c891","groceries","no_interaction","asymmetric",3,0.25
"134f065d91d3d044ddb7056a12d0c891","groceries","no_interaction","symmetric",5,0.416666666666667
"134f065d91d3d044ddb7056a12d0c891","groceries","no_interaction","none",4,0.333333333333333
"134f065d91d3d044ddb7056a12d0c891","group project","reciprocity","asymmetric",3,0.272727272727273
"134f065d91d3d044ddb7056a12d0c891","group project","reciprocity","symmetric",6,0.545454545454545
"134f065d91d3d044ddb7056a12d0c891","group project","reciprocity","none",2,0.181818181818182
"134f065d91d3d044ddb7056a12d0c891","coffee","precedent","asymmetric",5,0.454545454545455
"134f065d91d3d044ddb7056a12d0c891","coffee","precedent","symmetric",4,0.363636363636364
"134f065d91d3d044ddb7056a12d0c891","coffee","precedent","none",2,0.181818181818182
"134f065d91d3d044ddb7056a12d0c891","meeting location","reciprocity","asymmetric",4,0.333333333333333
"134f065d91d3d044ddb7056a12d0c891","meeting location","reciprocity","symmetric",6,0.5
"134f065d91d3d044ddb7056a12d0c891","meeting location","reciprocity","none",2,0.166666666666667
"134f065d91d3d044ddb7056a12d0c891","concerts","reciprocity","asymmetric",3,0.272727272727273
"134f065d91d3d044ddb7056a12d0c891","concerts","reciprocity","symmetric",6,0.545454545454545
"134f065d91d3d044ddb7056a12d0c891","concerts","reciprocity","none",2,0.181818181818182
"134f065d91d3d044ddb7056a12d0c891","fundraising","precedent","asymmetric",5,0.454545454545455
"134f065d91d3d044ddb7056a12d0c891","fundraising","precedent","symmetric",4,0.363636363636364
"134f065d91d3d044ddb7056a12d0c891","fundraising","precedent","none",2,0.181818181818182
"134f065d91d3d044ddb7056a12d0c891","gifts","reciprocity","asymmetric",4,0.363636363636364
"134f065d91d3d044ddb7056a12d0c891","gifts","reciprocity","symmetric",5,0.454545454545455
"134f065d91d3d044ddb7056a12d0c891","gifts","reciprocity","none",2,0.181818181818182
"134f065d91d3d044ddb7056a12d0c891","weekend","precedent","asymmetric",7,0.7
"134f065d91d3d044ddb7056a12d0c891","weekend","precedent","symmetric",2,0.2
"134f065d91d3d044ddb7056a12d0c891","weekend","precedent","none",1,0.1
"134f065d91d3d044ddb7056a12d0c891","family meals","precedent","asymmetric",6,0.545454545454545
"134f065d91d3d044ddb7056a12d0c891","family meals","precedent","symmetric",3,0.272727272727273
"134f065d91d3d044ddb7056a12d0c891","family meals","precedent","none",2,0.181818181818182
"134f065d91d3d044ddb7056a12d0c891","police","reciprocity","asymmetric",3,0.3
"134f065d91d3d044ddb7056a12d0c891","police","reciprocity","symmetric",5,0.5
"134f065d91d3d044ddb7056a12d0c891","police","reciprocity","none",2,0.2
"134f065d91d3d044ddb7056a12d0c891","feedback","no_interaction","asymmetric",4,0.333333333333333
"134f065d91d3d044ddb7056a12d0c891","feedback","no_interaction","symmetric",4,0.333333333333333
"134f065d91d3d044ddb7056a12d0c891","feedback","no_interaction","none",4,0.333333333333333
"134f065d91d3d044ddb7056a12d0c891","conversation","reciprocity","asymmetric",5,0.416666666666667
"134f065d91d3d044ddb7056a12d0c891","conversation","reciprocity","symmetric",5,0.416666666666667
"134f065d91d3d044ddb7056a12d0c891","conversation","reciprocity","none",2,0.166666666666667
"134f065d91d3d044ddb7056a12d0c891","restaurant","no_interaction","asymmetric",4,0.285714285714286
"134f065d91d3d044ddb7056a12d0c891","restaurant","no_interaction","symmetric",5,0.357142857142857
"134f065d91d3d044ddb7056a12d0c891","restaurant","no_interaction","none",5,0.357142857142857
"134f065d91d3d044ddb7056a12d0c891","architects","precedent","asymmetric",6,0.6
"134f065d91d3d044ddb7056a12d0c891","architects","precedent","symmetric",2,0.2
"134f065d91d3d044ddb7056a12d0c891","architects","precedent","none",2,0.2
"134f065d91d3d044ddb7056a12d0c891","babysitting","no_interaction","asymmetric",3,0.230769230769231
"134f065d91d3d044ddb7056a12d0c891","babysitting","no_interaction","symmetric",5,0.384615384615385
"134f065d91d3d044ddb7056a12d0c891","babysitting","no_interaction","none",5,0.384615384615385
"afe82f326973d8d8040d23658d803df2","family meals","precedent","asymmetric",6,0.461538461538462
"afe82f326973d8d8040d23658d803df2","family meals","precedent","symmetric",2,0.153846153846154
"afe82f326973d8d8040d23658d803df2","family meals","precedent","none",5,0.384615384615385
"afe82f326973d8d8040d23658d803df2","meeting location","precedent","asymmetric",6,0.375
"afe82f326973d8d8040d23658d803df2","meeting location","precedent","symmetric",6,0.375
"afe82f326973d8d8040d23658d803df2","meeting location","precedent","none",4,0.25
"afe82f326973d8d8040d23658d803df2","groceries","reciprocity","asymmetric",2,0.2
"afe82f326973d8d8040d23658d803df2","groceries","reciprocity","symmetric",7,0.7
"afe82f326973d8d8040d23658d803df2","groceries","reciprocity","none",1,0.1
"afe82f326973d8d8040d23658d803df2","fundraising","no_interaction","asymmetric",4,0.266666666666667
"afe82f326973d8d8040d23658d803df2","fundraising","no_interaction","symmetric",4,0.266666666666667
"afe82f326973d8d8040d23658d803df2","fundraising","no_interaction","none",7,0.466666666666667
"afe82f326973d8d8040d23658d803df2","feedback","precedent","asymmetric",5,0.454545454545455
"afe82f326973d8d8040d23658d803df2","feedback","precedent","symmetric",5,0.454545454545455
"afe82f326973d8d8040d23658d803df2","feedback","precedent","none",1,0.0909090909090909
"afe82f326973d8d8040d23658d803df2","gifts","no_interaction","asymmetric",4,0.266666666666667
"afe82f326973d8d8040d23658d803df2","gifts","no_interaction","symmetric",4,0.266666666666667
"afe82f326973d8d8040d23658d803df2","gifts","no_interaction","none",7,0.466666666666667
"afe82f326973d8d8040d23658d803df2","weekend","reciprocity","asymmetric",2,0.2
"afe82f326973d8d8040d23658d803df2","weekend","reciprocity","symmetric",7,0.7
"afe82f326973d8d8040d23658d803df2","weekend","reciprocity","none",1,0.1
"afe82f326973d8d8040d23658d803df2","architects","precedent","asymmetric",5,0.454545454545455
"afe82f326973d8d8040d23658d803df2","architects","precedent","symmetric",5,0.454545454545455
"afe82f326973d8d8040d23658d803df2","architects","precedent","none",1,0.0909090909090909
"afe82f326973d8d8040d23658d803df2","concerts","precedent","asymmetric",6,0.666666666666667
"afe82f326973d8d8040d23658d803df2","concerts","precedent","symmetric",2,0.222222222222222
"afe82f326973d8d8040d23658d803df2","concerts","precedent","none",1,0.111111111111111
"afe82f326973d8d8040d23658d803df2","meeting prep","reciprocity","asymmetric",2,0.2
"afe82f326973d8d8040d23658d803df2","meeting prep","reciprocity","symmetric",7,0.7
"afe82f326973d8d8040d23658d803df2","meeting prep","reciprocity","none",1,0.1
"afe82f326973d8d8040d23658d803df2","coffee","no_interaction","asymmetric",4,0.285714285714286
"afe82f326973d8d8040d23658d803df2","coffee","no_interaction","symmetric",4,0.285714285714286
"afe82f326973d8d8040d23658d803df2","coffee","no_interaction","none",6,0.428571428571429
"afe82f326973d8d8040d23658d803df2","conversation","no_interaction","asymmetric",4,0.333333333333333
"afe82f326973d8d8040d23658d803df2","conversation","no_interaction","symmetric",4,0.333333333333333
"afe82f326973d8d8040d23658d803df2","conversation","no_interaction","none",4,0.333333333333333
"afe82f326973d8d8040d23658d803df2","scheduling","reciprocity","asymmetric",2,0.222222222222222
"afe82f326973d8d8040d23658d803df2","scheduling","reciprocity","symmetric",6,0.666666666666667
"afe82f326973d8d8040d23658d803df2","scheduling","reciprocity","none",1,0.111111111111111
"afe82f326973d8d8040d23658d803df2","police","precedent","asymmetric",7,0.636363636363636
"afe82f326973d8d8040d23658d803df2","police","precedent","symmetric",3,0.272727272727273
"afe82f326973d8d8040d23658d803df2","police","precedent","none",1,0.0909090909090909
"afe82f326973d8d8040d23658d803df2","group project","reciprocity","asymmetric",1,0.111111111111111
"afe82f326973d8d8040d23658d803df2","group project","reciprocity","symmetric",7,0.777777777777778
"afe82f326973d8d8040d23658d803df2","group project","reciprocity","none",1,0.111111111111111
"afe82f326973d8d8040d23658d803df2","housemates","no_interaction","asymmetric",4,0.285714285714286
"afe82f326973d8d8040d23658d803df2","housemates","no_interaction","symmetric",5,0.357142857142857
"afe82f326973d8d8040d23658d803df2","housemates","no_interaction","none",5,0.357142857142857
"afe82f326973d8d8040d23658d803df2","restaurant","reciprocity","asymmetric",2,0.2
"afe82f326973d8d8040d23658d803df2","restaurant","reciprocity","symmetric",7,0.7
"afe82f326973d8d8040d23658d803df2","restaurant","reciprocity","none",1,0.1
"afe82f326973d8d8040d23658d803df2","babysitting","no_interaction","asymmetric",1,0.0909090909090909
"afe82f326973d8d8040d23658d803df2","babysitting","no_interaction","symmetric",3,0.272727272727273
"afe82f326973d8d8040d23658d803df2","babysitting","no_interaction","none",7,0.636363636363636
"4fedfe5f2dcf3c91808b409f0d318c38","meeting location","no_interaction","asymmetric",3,0.230769230769231
"4fedfe5f2dcf3c91808b409f0d318c38","meeting location","no_interaction","symmetric",5,0.384615384615385
"4fedfe5f2dcf3c91808b409f0d318c38","meeting location","no_interaction","none",5,0.384615384615385
"4fedfe5f2dcf3c91808b409f0d318c38","housemates","reciprocity","asymmetric",2,0.222222222222222
"4fedfe5f2dcf3c91808b409f0d318c38","housemates","reciprocity","symmetric",6,0.666666666666667
"4fedfe5f2dcf3c91808b409f0d318c38","housemates","reciprocity","none",1,0.111111111111111
"4fedfe5f2dcf3c91808b409f0d318c38","family meals","no_interaction","asymmetric",4,0.285714285714286
"4fedfe5f2dcf3c91808b409f0d318c38","family meals","no_interaction","symmetric",4,0.285714285714286
"4fedfe5f2dcf3c91808b409f0d318c38","family meals","no_interaction","none",6,0.428571428571429
"4fedfe5f2dcf3c91808b409f0d318c38","concerts","no_interaction","asymmetric",2,0.2
"4fedfe5f2dcf3c91808b409f0d318c38","concerts","no_interaction","symmetric",2,0.2
"4fedfe5f2dcf3c91808b409f0d318c38","concerts","no_interaction","none",6,0.6
"4fedfe5f2dcf3c91808b409f0d318c38","architects","no_interaction","asymmetric",2,0.166666666666667
"4fedfe5f2dcf3c91808b409f0d318c38","architects","no_interaction","symmetric",5,0.416666666666667
"4fedfe5f2dcf3c91808b409f0d318c38","architects","no_interaction","none",5,0.416666666666667
"4fedfe5f2dcf3c91808b409f0d318c38","weekend","precedent","asymmetric",5,0.555555555555556
"4fedfe5f2dcf3c91808b409f0d318c38","weekend","precedent","symmetric",3,0.333333333333333
"4fedfe5f2dcf3c91808b409f0d318c38","weekend","precedent","none",1,0.111111111111111
"4fedfe5f2dcf3c91808b409f0d318c38","babysitting","reciprocity","asymmetric",3,0.3
"4fedfe5f2dcf3c91808b409f0d318c38","babysitting","reciprocity","symmetric",6,0.6
"4fedfe5f2dcf3c91808b409f0d318c38","babysitting","reciprocity","none",1,0.1
"4fedfe5f2dcf3c91808b409f0d318c38","conversation","reciprocity","asymmetric",3,0.3
"4fedfe5f2dcf3c91808b409f0d318c38","conversation","reciprocity","symmetric",6,0.6
"4fedfe5f2dcf3c91808b409f0d318c38","conversation","reciprocity","none",1,0.1
"4fedfe5f2dcf3c91808b409f0d318c38","groceries","precedent","asymmetric",4,0.333333333333333
"4fedfe5f2dcf3c91808b409f0d318c38","groceries","precedent","symmetric",3,0.25
"4fedfe5f2dcf3c91808b409f0d318c38","groceries","precedent","none",5,0.416666666666667
"4fedfe5f2dcf3c91808b409f0d318c38","fundraising","reciprocity","asymmetric",2,0.2
"4fedfe5f2dcf3c91808b409f0d318c38","fundraising","reciprocity","symmetric",6,0.6
"4fedfe5f2dcf3c91808b409f0d318c38","fundraising","reciprocity","none",2,0.2
"4fedfe5f2dcf3c91808b409f0d318c38","coffee","reciprocity","asymmetric",2,0.222222222222222
"4fedfe5f2dcf3c91808b409f0d318c38","coffee","reciprocity","symmetric",6,0.666666666666667
"4fedfe5f2dcf3c91808b409f0d318c38","coffee","reciprocity","none",1,0.111111111111111
"4fedfe5f2dcf3c91808b409f0d318c38","police","no_interaction","asymmetric",6,0.5
"4fedfe5f2dcf3c91808b409f0d318c38","police","no_interaction","symmetric",2,0.166666666666667
"4fedfe5f2dcf3c91808b409f0d318c38","police","no_interaction","none",4,0.333333333333333
"4fedfe5f2dcf3c91808b409f0d318c38","scheduling","precedent","asymmetric",5,0.5
"4fedfe5f2dcf3c91808b409f0d318c38","scheduling","precedent","symmetric",4,0.4
"4fedfe5f2dcf3c91808b409f0d318c38","scheduling","precedent","none",1,0.1
"4fedfe5f2dcf3c91808b409f0d318c38","meeting prep","precedent","asymmetric",6,0.545454545454545
"4fedfe5f2dcf3c91808b409f0d318c38","meeting prep","precedent","symmetric",2,0.181818181818182
"4fedfe5f2dcf3c91808b409f0d318c38","meeting prep","precedent","none",3,0.272727272727273
"4fedfe5f2dcf3c91808b409f0d318c38","gifts","reciprocity","asymmetric",3,0.3
"4fedfe5f2dcf3c91808b409f0d318c38","gifts","reciprocity","symmetric",5,0.5
"4fedfe5f2dcf3c91808b409f0d318c38","gifts","reciprocity","none",2,0.2
"4fedfe5f2dcf3c91808b409f0d318c38","restaurant","precedent","asymmetric",5,0.555555555555556
"4fedfe5f2dcf3c91808b409f0d318c38","restaurant","precedent","symmetric",3,0.333333333333333
"4fedfe5f2dcf3c91808b409f0d318c38","restaurant","precedent","none",1,0.111111111111111
"4fedfe5f2dcf3c91808b409f0d318c38","group project","precedent","asymmetric",5,0.454545454545455
"4fedfe5f2dcf3c91808b409f0d318c38","group project","precedent","symmetric",3,0.272727272727273
"4fedfe5f2dcf3c91808b409f0d318c38","group project","precedent","none",3,0.272727272727273
"4fedfe5f2dcf3c91808b409f0d318c38","feedback","no_interaction","asymmetric",4,0.333333333333333
"4fedfe5f2dcf3c91808b409f0d318c38","feedback","no_interaction","symmetric",4,0.333333333333333
"4fedfe5f2dcf3c91808b409f0d318c38","feedback","no_interaction","none",4,0.333333333333333
"807148c0ae75012a2a26ab603225a9a6","housemates","reciprocity","asymmetric",2,0.222222222222222
"807148c0ae75012a2a26ab603225a9a6","housemates","reciprocity","symmetric",6,0.666666666666667
"807148c0ae75012a2a26ab603225a9a6","housemates","reciprocity","none",1,0.111111111111111
"807148c0ae75012a2a26ab603225a9a6","babysitting","precedent","asymmetric",2,0.25
"807148c0ae75012a2a26ab603225a9a6","babysitting","precedent","symmetric",5,0.625
"807148c0ae75012a2a26ab603225a9a6","babysitting","precedent","none",1,0.125
"807148c0ae75012a2a26ab603225a9a6","scheduling","precedent","asymmetric",3,0.333333333333333
"807148c0ae75012a2a26ab603225a9a6","scheduling","precedent","symmetric",5,0.555555555555556
"807148c0ae75012a2a26ab603225a9a6","scheduling","precedent","none",1,0.111111111111111
"807148c0ae75012a2a26ab603225a9a6","meeting prep","precedent","asymmetric",4,0.363636363636364
"807148c0ae75012a2a26ab603225a9a6","meeting prep","precedent","symmetric",4,0.363636363636364
"807148c0ae75012a2a26ab603225a9a6","meeting prep","precedent","none",3,0.272727272727273
"807148c0ae75012a2a26ab603225a9a6","coffee","reciprocity","asymmetric",1,0.125
"807148c0ae75012a2a26ab603225a9a6","coffee","reciprocity","symmetric",6,0.75
"807148c0ae75012a2a26ab603225a9a6","coffee","reciprocity","none",1,0.125
"807148c0ae75012a2a26ab603225a9a6","restaurant","precedent","asymmetric",4,0.4
"807148c0ae75012a2a26ab603225a9a6","restaurant","precedent","symmetric",5,0.5
"807148c0ae75012a2a26ab603225a9a6","restaurant","precedent","none",1,0.1
"807148c0ae75012a2a26ab603225a9a6","feedback","no_interaction","asymmetric",2,0.166666666666667
"807148c0ae75012a2a26ab603225a9a6","feedback","no_interaction","symmetric",5,0.416666666666667
"807148c0ae75012a2a26ab603225a9a6","feedback","no_interaction","none",5,0.416666666666667
"807148c0ae75012a2a26ab603225a9a6","concerts","no_interaction","asymmetric",2,0.153846153846154
"807148c0ae75012a2a26ab603225a9a6","concerts","no_interaction","symmetric",4,0.307692307692308
"807148c0ae75012a2a26ab603225a9a6","concerts","no_interaction","none",7,0.538461538461538
"807148c0ae75012a2a26ab603225a9a6","architects","no_interaction","asymmetric",2,0.2
"807148c0ae75012a2a26ab603225a9a6","architects","no_interaction","symmetric",5,0.5
"807148c0ae75012a2a26ab603225a9a6","architects","no_interaction","none",3,0.3
"807148c0ae75012a2a26ab603225a9a6","weekend","precedent","asymmetric",2,0.222222222222222
"807148c0ae75012a2a26ab603225a9a6","weekend","precedent","symmetric",6,0.666666666666667
"807148c0ae75012a2a26ab603225a9a6","weekend","precedent","none",1,0.111111111111111
"807148c0ae75012a2a26ab603225a9a6","meeting location","no_interaction","asymmetric",4,0.266666666666667
"807148c0ae75012a2a26ab603225a9a6","meeting location","no_interaction","symmetric",4,0.266666666666667
"807148c0ae75012a2a26ab603225a9a6","meeting location","no_interaction","none",7,0.466666666666667
"807148c0ae75012a2a26ab603225a9a6","fundraising","reciprocity","asymmetric",2,0.222222222222222
"807148c0ae75012a2a26ab603225a9a6","fundraising","reciprocity","symmetric",6,0.666666666666667
"807148c0ae75012a2a26ab603225a9a6","fundraising","reciprocity","none",1,0.111111111111111
"807148c0ae75012a2a26ab603225a9a6","family meals","reciprocity","asymmetric",2,0.25
"807148c0ae75012a2a26ab603225a9a6","family meals","reciprocity","symmetric",5,0.625
"807148c0ae75012a2a26ab603225a9a6","family meals","reciprocity","none",1,0.125
"807148c0ae75012a2a26ab603225a9a6","police","no_interaction","asymmetric",3,0.272727272727273
"807148c0ae75012a2a26ab603225a9a6","police","no_interaction","symmetric",5,0.454545454545455
"807148c0ae75012a2a26ab603225a9a6","police","no_interaction","none",3,0.272727272727273
"807148c0ae75012a2a26ab603225a9a6","conversation","reciprocity","asymmetric",4,0.363636363636364
"807148c0ae75012a2a26ab603225a9a6","conversation","reciprocity","symmetric",4,0.363636363636364
"807148c0ae75012a2a26ab603225a9a6","conversation","reciprocity","none",3,0.272727272727273
"807148c0ae75012a2a26ab603225a9a6","group project","no_interaction","asymmetric",4,0.333333333333333
"807148c0ae75012a2a26ab603225a9a6","group project","no_interaction","symmetric",5,0.416666666666667
"807148c0ae75012a2a26ab603225a9a6","group project","no_interaction","none",3,0.25
"807148c0ae75012a2a26ab603225a9a6","gifts","reciprocity","asymmetric",2,0.222222222222222
"807148c0ae75012a2a26ab603225a9a6","gifts","reciprocity","symmetric",6,0.666666666666667
"807148c0ae75012a2a26ab603225a9a6","gifts","reciprocity","none",1,0.111111111111111
"807148c0ae75012a2a26ab603225a9a6","groceries","precedent","asymmetric",3,0.3
"807148c0ae75012a2a26ab603225a9a6","groceries","precedent","symmetric",5,0.5
"807148c0ae75012a2a26ab603225a9a6","groceries","precedent","none",2,0.2
"694eb3e91e0ab3dd8d8c8f15abec20bc","scheduling","no_interaction","asymmetric",4,0.285714285714286
"694eb3e91e0ab3dd8d8c8f15abec20bc","scheduling","no_interaction","symmetric",4,0.285714285714286
"694eb3e91e0ab3dd8d8c8f15abec20bc","scheduling","no_interaction","none",6,0.428571428571429
"694eb3e91e0ab3dd8d8c8f15abec20bc","babysitting","precedent","asymmetric",3,0.3
"694eb3e91e0ab3dd8d8c8f15abec20bc","babysitting","precedent","symmetric",6,0.6
"694eb3e91e0ab3dd8d8c8f15abec20bc","babysitting","precedent","none",1,0.1
"694eb3e91e0ab3dd8d8c8f15abec20bc","housemates","no_interaction","asymmetric",4,0.4
"694eb3e91e0ab3dd8d8c8f15abec20bc","housemates","no_interaction","symmetric",2,0.2
"694eb3e91e0ab3dd8d8c8f15abec20bc","housemates","no_interaction","none",4,0.4
"694eb3e91e0ab3dd8d8c8f15abec20bc","group project","precedent","asymmetric",7,0.7
"694eb3e91e0ab3dd8d8c8f15abec20bc","group project","precedent","symmetric",2,0.2
"694eb3e91e0ab3dd8d8c8f15abec20bc","group project","precedent","none",1,0.1
"694eb3e91e0ab3dd8d8c8f15abec20bc","gifts","no_interaction","asymmetric",4,0.333333333333333
"694eb3e91e0ab3dd8d8c8f15abec20bc","gifts","no_interaction","symmetric",4,0.333333333333333
"694eb3e91e0ab3dd8d8c8f15abec20bc","gifts","no_interaction","none",4,0.333333333333333
"694eb3e91e0ab3dd8d8c8f15abec20bc","police","reciprocity","asymmetric",2,0.2
"694eb3e91e0ab3dd8d8c8f15abec20bc","police","reciprocity","symmetric",7,0.7
"694eb3e91e0ab3dd8d8c8f15abec20bc","police","reciprocity","none",1,0.1
"694eb3e91e0ab3dd8d8c8f15abec20bc","fundraising","no_interaction","asymmetric",4,0.285714285714286
"694eb3e91e0ab3dd8d8c8f15abec20bc","fundraising","no_interaction","symmetric",4,0.285714285714286
"694eb3e91e0ab3dd8d8c8f15abec20bc","fundraising","no_interaction","none",6,0.428571428571429
"694eb3e91e0ab3dd8d8c8f15abec20bc","groceries","no_interaction","asymmetric",4,0.333333333333333
"694eb3e91e0ab3dd8d8c8f15abec20bc","groceries","no_interaction","symmetric",4,0.333333333333333
"694eb3e91e0ab3dd8d8c8f15abec20bc","groceries","no_interaction","none",4,0.333333333333333
"694eb3e91e0ab3dd8d8c8f15abec20bc","conversation","precedent","asymmetric",5,0.333333333333333
"694eb3e91e0ab3dd8d8c8f15abec20bc","conversation","precedent","symmetric",3,0.2
"694eb3e91e0ab3dd8d8c8f15abec20bc","conversation","precedent","none",7,0.466666666666667
"694eb3e91e0ab3dd8d8c8f15abec20bc","architects","reciprocity","asymmetric",3,0.176470588235294
"694eb3e91e0ab3dd8d8c8f15abec20bc","architects","reciprocity","symmetric",7,0.411764705882353
"694eb3e91e0ab3dd8d8c8f15abec20bc","architects","reciprocity","none",7,0.411764705882353
"694eb3e91e0ab3dd8d8c8f15abec20bc","meeting prep","reciprocity","asymmetric",4,0.235294117647059
"694eb3e91e0ab3dd8d8c8f15abec20bc","meeting prep","reciprocity","symmetric",6,0.352941176470588
"694eb3e91e0ab3dd8d8c8f15abec20bc","meeting prep","reciprocity","none",7,0.411764705882353
"694eb3e91e0ab3dd8d8c8f15abec20bc","concerts","precedent","asymmetric",6,0.6
"694eb3e91e0ab3dd8d8c8f15abec20bc","concerts","precedent","symmetric",3,0.3
"694eb3e91e0ab3dd8d8c8f15abec20bc","concerts","precedent","none",1,0.1
"694eb3e91e0ab3dd8d8c8f15abec20bc","feedback","precedent","asymmetric",5,0.5
"694eb3e91e0ab3dd8d8c8f15abec20bc","feedback","precedent","symmetric",4,0.4
"694eb3e91e0ab3dd8d8c8f15abec20bc","feedback","precedent","none",1,0.1
"694eb3e91e0ab3dd8d8c8f15abec20bc","meeting location","no_interaction","asymmetric",5,0.555555555555556
"694eb3e91e0ab3dd8d8c8f15abec20bc","meeting location","no_interaction","symmetric",3,0.333333333333333
"694eb3e91e0ab3dd8d8c8f15abec20bc","meeting location","no_interaction","none",1,0.111111111111111
"694eb3e91e0ab3dd8d8c8f15abec20bc","coffee","reciprocity","asymmetric",2,0.285714285714286
"694eb3e91e0ab3dd8d8c8f15abec20bc","coffee","reciprocity","symmetric",4,0.571428571428571
"694eb3e91e0ab3dd8d8c8f15abec20bc","coffee","reciprocity","none",1,0.142857142857143
"694eb3e91e0ab3dd8d8c8f15abec20bc","restaurant","reciprocity","asymmetric",2,0.2
"694eb3e91e0ab3dd8d8c8f15abec20bc","restaurant","reciprocity","symmetric",6,0.6
"694eb3e91e0ab3dd8d8c8f15abec20bc","restaurant","reciprocity","none",2,0.2
"694eb3e91e0ab3dd8d8c8f15abec20bc","weekend","reciprocity","asymmetric",3,0.428571428571429
"694eb3e91e0ab3dd8d8c8f15abec20bc","weekend","reciprocity","symmetric",3,0.428571428571429
"694eb3e91e0ab3dd8d8c8f15abec20bc","weekend","reciprocity","none",1,0.142857142857143
"694eb3e91e0ab3dd8d8c8f15abec20bc","family meals","precedent","asymmetric",4,0.4
"694eb3e91e0ab3dd8d8c8f15abec20bc","family meals","precedent","symmetric",5,0.5
"694eb3e91e0ab3dd8d8c8f15abec20bc","family meals","precedent","none",1,0.1
