subject_id,story,social_interaction,more,equal,less,understood,pass_attention
a0a88f8d5174f10a04e91324ca5a105b,babysitting,no_interaction,3,2,5,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,fundraising,reciprocity,4,3,5,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,weekend,precedent,4,4,5,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,architects,precedent,3,1,5,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,police,precedent,3,1,6,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,meeting location,reciprocity,3,1,4,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,gifts,reciprocity,3,3,5,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,group project,no_interaction,3,2,5,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,meeting prep,precedent,3,1,4,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,concerts,no_interaction,3,3,3,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,feedback,no_interaction,3,2,5,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,family meals,no_interaction,4,2,5,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,coffee,precedent,3,2,5,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,conversation,no_interaction,3,1,5,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,housemates,reciprocity,3,3,4,yes,TRUE
a0a88f8d5174f10a04e91324ca5a105b,groceries,reciprocity,2,1,5,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,babysitting,precedent,2,2,4,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,meeting location,no_interaction,1,5,1,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,groceries,no_interaction,1,5,1,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,group project,precedent,6,1,0,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,fundraising,no_interaction,1,5,1,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,meeting prep,reciprocity,1,5,1,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,weekend,no_interaction,1,4,1,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,housemates,precedent,1,2,5,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,coffee,reciprocity,1,5,1,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,feedback,reciprocity,1,5,1,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,restaurant,no_interaction,1,4,1,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,scheduling,precedent,1,2,5,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,conversation,precedent,2,2,4,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,concerts,precedent,5,2,1,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,gifts,no_interaction,2,4,2,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,police,reciprocity,2,5,2,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,family meals,reciprocity,2,5,2,yes,TRUE
61b17a4c858116a19d55fc815b49bcb7,architects,reciprocity,1,5,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,feedback,no_interaction,1,5,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,babysitting,precedent,1,5,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,architects,reciprocity,1,5,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,coffee,precedent,1,5,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,weekend,precedent,1,1,5,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,conversation,precedent,1,1,5,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,group project,no_interaction,1,5,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,housemates,reciprocity,1,5,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,fundraising,precedent,5,2,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,meeting location,no_interaction,1,5,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,meeting prep,no_interaction,1,5,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,groceries,no_interaction,1,5,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,restaurant,no_interaction,1,4,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,gifts,reciprocity,1,5,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,concerts,reciprocity,1,5,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,scheduling,precedent,5,2,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,family meals,reciprocity,1,4,1,yes,TRUE
f3ba90a2d15351ff1872d86a9bcfd097,police,reciprocity,1,5,1,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,meeting prep,precedent,2,4,4,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,architects,no_interaction,2,4,2,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,family meals,no_interaction,2,3,4,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,fundraising,reciprocity,2,4,2,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,concerts,no_interaction,3,4,3,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,restaurant,precedent,5,2,1,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,housemates,no_interaction,3,5,3,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,conversation,reciprocity,2,4,2,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,babysitting,reciprocity,1,5,1,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,weekend,reciprocity,3,4,3,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,feedback,precedent,2,4,2,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,groceries,precedent,2,5,2,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,meeting location,precedent,2,3,4,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,police,no_interaction,1,2,5,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,scheduling,reciprocity,2,4,2,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,group project,precedent,4,3,2,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,coffee,reciprocity,1,5,1,yes,TRUE
b336f01efeb791a3fbb2068ae7382ef6,gifts,no_interaction,1,5,1,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,family meals,reciprocity,0,6,0,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,weekend,no_interaction,3,3,3,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,gifts,no_interaction,0,6,0,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,police,reciprocity,0,6,0,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,meeting prep,no_interaction,0,6,0,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,babysitting,reciprocity,0,6,0,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,groceries,no_interaction,0,6,0,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,conversation,precedent,0,0,6,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,feedback,reciprocity,0,6,0,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,restaurant,no_interaction,3,3,3,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,scheduling,precedent,0,0,6,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,fundraising,precedent,6,0,0,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,group project,precedent,6,0,0,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,meeting location,no_interaction,3,3,3,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,housemates,precedent,0,0,6,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,concerts,precedent,3,3,3,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,architects,reciprocity,0,6,0,yes,TRUE
051246651d8d4b1e57e5cee4b1264827,coffee,reciprocity,0,6,0,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,architects,no_interaction,3,6,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,family meals,precedent,5,3,1,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,housemates,precedent,3,5,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,concerts,precedent,5,3,1,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,coffee,no_interaction,3,5,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,babysitting,no_interaction,3,5,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,gifts,precedent,5,3,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,fundraising,no_interaction,3,5,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,weekend,no_interaction,3,5,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,groceries,reciprocity,3,5,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,police,precedent,3,5,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,scheduling,reciprocity,3,5,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,restaurant,no_interaction,3,5,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,conversation,precedent,3,5,NA,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,feedback,reciprocity,3,5,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,meeting prep,reciprocity,3,5,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,meeting location,reciprocity,3,5,3,yes,TRUE
9ef87fbdf75a8144c12435273ae6564e,group project,reciprocity,3,5,3,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,housemates,precedent,2,4,2,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,family meals,precedent,4,4,1,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,groceries,reciprocity,1,4,1,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,restaurant,no_interaction,2,4,2,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,fundraising,no_interaction,4,4,4,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,group project,reciprocity,4,4,4,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,meeting location,reciprocity,2,4,2,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,gifts,precedent,4,4,4,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,babysitting,no_interaction,2,4,2,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,weekend,no_interaction,4,4,4,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,conversation,precedent,2,2,4,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,police,precedent,2,4,4,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,concerts,reciprocity,2,4,2,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,feedback,reciprocity,4,4,4,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,scheduling,no_interaction,4,4,4,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,architects,no_interaction,4,4,4,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,coffee,precedent,4,4,4,yes,TRUE
9410cd0ac5beeb2f3cbc781339930cda,meeting prep,reciprocity,2,4,2,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,gifts,no_interaction,2,5,2,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,family meals,no_interaction,2,5,2,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,groceries,reciprocity,2,5,2,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,weekend,reciprocity,2,5,2,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,housemates,no_interaction,3,3,3,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,conversation,no_interaction,3,3,3,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,architects,precedent,2,1,4,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,feedback,precedent,4,3,2,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,meeting prep,reciprocity,1,5,1,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,fundraising,no_interaction,4,3,4,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,scheduling,reciprocity,1,5,1,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,restaurant,reciprocity,2,5,2,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,meeting location,precedent,1,2,5,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,group project,precedent,6,1,1,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,coffee,no_interaction,4,5,4,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,concerts,precedent,5,1,1,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,police,precedent,4,1,4,yes,TRUE
e6c9578b63f348e637fe5895bee048e1,babysitting,reciprocity,1,5,1,yes,TRUE
62eb537a6776a541137f6bd48918f911,architects,reciprocity,1,5,1,yes,TRUE
62eb537a6776a541137f6bd48918f911,weekend,no_interaction,1,5,1,yes,TRUE
62eb537a6776a541137f6bd48918f911,meeting location,reciprocity,1,5,1,yes,TRUE
62eb537a6776a541137f6bd48918f911,gifts,precedent,4,2,1,yes,TRUE
62eb537a6776a541137f6bd48918f911,coffee,precedent,4,2,2,yes,TRUE
62eb537a6776a541137f6bd48918f911,babysitting,no_interaction,3,3,3,yes,TRUE
62eb537a6776a541137f6bd48918f911,scheduling,no_interaction,3,3,3,yes,TRUE
62eb537a6776a541137f6bd48918f911,feedback,reciprocity,3,3,3,yes,TRUE
62eb537a6776a541137f6bd48918f911,meeting prep,reciprocity,3,3,3,yes,TRUE
62eb537a6776a541137f6bd48918f911,family meals,precedent,3,3,3,yes,TRUE
62eb537a6776a541137f6bd48918f911,housemates,precedent,2,2,4,yes,TRUE
62eb537a6776a541137f6bd48918f911,group project,reciprocity,3,3,3,yes,TRUE
62eb537a6776a541137f6bd48918f911,conversation,no_interaction,3,3,3,yes,TRUE
62eb537a6776a541137f6bd48918f911,fundraising,no_interaction,3,3,3,yes,TRUE
62eb537a6776a541137f6bd48918f911,groceries,no_interaction,3,3,3,yes,TRUE
62eb537a6776a541137f6bd48918f911,police,precedent,5,1,1,yes,TRUE
62eb537a6776a541137f6bd48918f911,concerts,precedent,4,2,2,yes,TRUE
62eb537a6776a541137f6bd48918f911,restaurant,reciprocity,3,3,3,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,coffee,no_interaction,3,5,3,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,group project,precedent,5,2,1,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,police,no_interaction,1,1,4,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,fundraising,precedent,5,1,1,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,concerts,reciprocity,1,5,1,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,family meals,reciprocity,4,2,1,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,groceries,precedent,5,1,1,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,meeting location,precedent,1,1,5,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,restaurant,no_interaction,3,3,3,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,meeting prep,no_interaction,3,6,0,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,scheduling,precedent,1,1,5,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,housemates,precedent,1,5,1,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,babysitting,reciprocity,3,3,3,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,architects,reciprocity,3,5,3,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,weekend,no_interaction,4,2,2,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,gifts,no_interaction,3,5,3,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,conversation,reciprocity,2,4,2,yes,TRUE
3d1306a60e7506b2050cce140c4d2e14,feedback,reciprocity,0,6,0,yes,TRUE
b1b6020956044f50cae6a349ee84d178,scheduling,precedent,5,1,5,yes,TRUE
b1b6020956044f50cae6a349ee84d178,group project,no_interaction,3,5,3,yes,TRUE
b1b6020956044f50cae6a349ee84d178,feedback,precedent,3,5,3,yes,TRUE
b1b6020956044f50cae6a349ee84d178,family meals,reciprocity,3,6,3,yes,TRUE
b1b6020956044f50cae6a349ee84d178,babysitting,precedent,1,5,1,yes,TRUE
b1b6020956044f50cae6a349ee84d178,weekend,precedent,2,1,4,yes,TRUE
b1b6020956044f50cae6a349ee84d178,meeting location,no_interaction,1,5,1,yes,TRUE
b1b6020956044f50cae6a349ee84d178,meeting prep,no_interaction,1,5,1,yes,TRUE
b1b6020956044f50cae6a349ee84d178,fundraising,reciprocity,0,6,0,yes,TRUE
b1b6020956044f50cae6a349ee84d178,conversation,no_interaction,1,5,1,yes,TRUE
b1b6020956044f50cae6a349ee84d178,architects,precedent,1,5,1,yes,TRUE
b1b6020956044f50cae6a349ee84d178,concerts,no_interaction,NA,3,3,yes,TRUE
b1b6020956044f50cae6a349ee84d178,coffee,reciprocity,3,4,3,yes,TRUE
b1b6020956044f50cae6a349ee84d178,housemates,reciprocity,2,2,4,yes,TRUE
b1b6020956044f50cae6a349ee84d178,police,reciprocity,1,6,1,yes,TRUE
b1b6020956044f50cae6a349ee84d178,groceries,no_interaction,3,3,3,yes,TRUE
b1b6020956044f50cae6a349ee84d178,gifts,reciprocity,1,5,1,yes,TRUE
b1b6020956044f50cae6a349ee84d178,restaurant,precedent,1,1,5,yes,TRUE
3d36936f0911254ff693443fbf1414ce,group project,no_interaction,3,5,3,yes,TRUE
3d36936f0911254ff693443fbf1414ce,fundraising,no_interaction,3,5,3,yes,TRUE
3d36936f0911254ff693443fbf1414ce,gifts,reciprocity,3,5,3,yes,TRUE
3d36936f0911254ff693443fbf1414ce,architects,precedent,4,4,2,yes,TRUE
3d36936f0911254ff693443fbf1414ce,meeting location,no_interaction,3,5,3,yes,TRUE
3d36936f0911254ff693443fbf1414ce,concerts,precedent,4,4,2,yes,TRUE
3d36936f0911254ff693443fbf1414ce,groceries,no_interaction,3,5,3,yes,TRUE
3d36936f0911254ff693443fbf1414ce,coffee,reciprocity,3,5,3,yes,TRUE
3d36936f0911254ff693443fbf1414ce,family meals,precedent,4,5,2,yes,TRUE
3d36936f0911254ff693443fbf1414ce,housemates,no_interaction,3,5,3,yes,TRUE
3d36936f0911254ff693443fbf1414ce,babysitting,precedent,3,4,3,yes,TRUE
3d36936f0911254ff693443fbf1414ce,scheduling,no_interaction,3,4,4,yes,TRUE
3d36936f0911254ff693443fbf1414ce,restaurant,reciprocity,3,5,3,yes,TRUE
3d36936f0911254ff693443fbf1414ce,meeting prep,reciprocity,3,5,3,yes,TRUE
3d36936f0911254ff693443fbf1414ce,conversation,precedent,0,1,6,yes,TRUE
3d36936f0911254ff693443fbf1414ce,feedback,precedent,4,4,2,yes,TRUE
3d36936f0911254ff693443fbf1414ce,police,reciprocity,3,5,3,yes,TRUE
3d36936f0911254ff693443fbf1414ce,weekend,reciprocity,3,5,3,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,babysitting,reciprocity,0,6,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,restaurant,no_interaction,0,6,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,meeting location,precedent,6,0,NA,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,housemates,precedent,0,0,6,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,architects,no_interaction,0,6,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,scheduling,reciprocity,0,6,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,weekend,precedent,0,6,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,police,no_interaction,6,0,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,family meals,no_interaction,6,0,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,fundraising,precedent,6,0,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,coffee,no_interaction,0,6,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,concerts,reciprocity,0,6,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,group project,reciprocity,0,6,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,groceries,precedent,0,0,6,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,gifts,precedent,0,0,6,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,conversation,reciprocity,0,6,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,meeting prep,no_interaction,0,6,0,yes,TRUE
15847a52cf8684bca63c1245bcf93a7d,feedback,reciprocity,0,6,0,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,restaurant,precedent,3,3,3,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,housemates,no_interaction,3,5,3,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,fundraising,reciprocity,1,6,1,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,groceries,reciprocity,1,5,1,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,feedback,precedent,5,4,0,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,coffee,no_interaction,3,6,3,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,gifts,no_interaction,2,6,2,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,family meals,no_interaction,1,6,1,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,conversation,reciprocity,0,6,0,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,concerts,no_interaction,0,4,0,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,meeting location,precedent,1,2,5,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,weekend,reciprocity,1,5,1,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,babysitting,reciprocity,1,5,1,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,group project,precedent,6,1,0,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,police,no_interaction,5,2,1,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,scheduling,reciprocity,3,5,3,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,meeting prep,precedent,0,1,6,yes,TRUE
3cd44841a03e69901a8daddf7b3cab8f,architects,precedent,6,0,0,yes,TRUE
95defe90f88c4bf25042aecf8c188652,groceries,precedent,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,coffee,reciprocity,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,weekend,reciprocity,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,fundraising,reciprocity,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,babysitting,precedent,1,1,1,yes,TRUE
95defe90f88c4bf25042aecf8c188652,housemates,reciprocity,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,family meals,reciprocity,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,gifts,no_interaction,2,2,1,yes,TRUE
95defe90f88c4bf25042aecf8c188652,scheduling,precedent,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,conversation,no_interaction,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,restaurant,precedent,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,meeting prep,precedent,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,group project,no_interaction,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,concerts,no_interaction,1,1,1,yes,TRUE
95defe90f88c4bf25042aecf8c188652,police,no_interaction,1,1,1,yes,TRUE
95defe90f88c4bf25042aecf8c188652,meeting location,no_interaction,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,feedback,precedent,3,3,3,yes,TRUE
95defe90f88c4bf25042aecf8c188652,architects,reciprocity,2,2,2,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,restaurant,reciprocity,0,6,0,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,feedback,precedent,2,5,2,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,fundraising,no_interaction,2,5,2,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,architects,precedent,2,5,2,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,weekend,reciprocity,5,4,1,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,police,precedent,2,4,2,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,groceries,reciprocity,1,5,1,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,conversation,no_interaction,1,5,1,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,coffee,no_interaction,1,5,1,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,meeting prep,reciprocity,1,5,1,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,meeting location,precedent,1,5,1,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,scheduling,reciprocity,2,5,2,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,gifts,no_interaction,1,5,1,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,housemates,no_interaction,2,5,2,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,concerts,precedent,5,2,0,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,group project,reciprocity,1,5,1,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,babysitting,no_interaction,4,2,1,yes,TRUE
f7c575b1d5e5fb536f26fad7f651be14,family meals,precedent,5,2,1,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,meeting prep,reciprocity,1,6,1,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,police,precedent,NA,2,1,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,scheduling,reciprocity,1,6,1,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,babysitting,reciprocity,1,6,1,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,architects,no_interaction,1,6,1,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,feedback,reciprocity,1,6,1,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,family meals,no_interaction,3,6,3,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,gifts,precedent,5,4,1,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,housemates,no_interaction,3,6,3,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,conversation,precedent,2,2,4,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,groceries,reciprocity,1,6,1,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,group project,precedent,5,3,1,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,weekend,no_interaction,1,5,1,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,restaurant,reciprocity,1,6,1,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,concerts,precedent,1,2,5,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,coffee,no_interaction,3,6,3,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,fundraising,no_interaction,3,5,3,yes,TRUE
c56de537344ff6c66c6fd36adc25e002,meeting location,precedent,2,3,4,yes,TRUE
5a46aa2a28bb12883d5604c23d20ee32,architects,reciprocity,1,5,1,yes,TRUE
5a46aa2a28bb12883d5604c23d20ee32,coffee,precedent,3,3,3,yes,TRUE
5a46aa2a28bb12883d5604c23d20ee32,groceries,no_interaction,3,4,3,yes,TRUE
5a46aa2a28bb12883d5604c23d20ee32,scheduling,no_interaction,3,3,3,yes,TRUE
