"subject_id","story","social_interaction","relationship","likert_rating"
"0662ed0c251e1c694de17b17651d0e2d","meeting prep","reciprocity","none",1
"0662ed0c251e1c694de17b17651d0e2d","architects","no_interaction","asymmetric",5
"0662ed0c251e1c694de17b17651d0e2d","architects","no_interaction","symmetric",4
"0662ed0c251e1c694de17b17651d0e2d","architects","no_interaction","none",4
"0662ed0c251e1c694de17b17651d0e2d","restaurant","no_interaction","asymmetric",4
"0662ed0c251e1c694de17b17651d0e2d","restaurant","no_interaction","symmetric",4
"0662ed0c251e1c694de17b17651d0e2d","restaurant","no_interaction","none",7
"0662ed0c251e1c694de17b17651d0e2d","fundraising","no_interaction","asymmetric",2
"0662ed0c251e1c694de17b17651d0e2d","fundraising","no_interaction","symmetric",5
"0662ed0c251e1c694de17b17651d0e2d","fundraising","no_interaction","none",4
"0662ed0c251e1c694de17b17651d0e2d","police","precedent","asymmetric",6
"0662ed0c251e1c694de17b17651d0e2d","police","precedent","symmetric",2
"0662ed0c251e1c694de17b17651d0e2d","police","precedent","none",1
"0662ed0c251e1c694de17b17651d0e2d","group project","precedent","asymmetric",7
"0662ed0c251e1c694de17b17651d0e2d","group project","precedent","symmetric",1
"0662ed0c251e1c694de17b17651d0e2d","group project","precedent","none",1
"0662ed0c251e1c694de17b17651d0e2d","conversation","precedent","asymmetric",6
"0662ed0c251e1c694de17b17651d0e2d","conversation","precedent","symmetric",2
"0662ed0c251e1c694de17b17651d0e2d","conversation","precedent","none",1
"0662ed0c251e1c694de17b17651d0e2d","babysitting","reciprocity","asymmetric",1
"0662ed0c251e1c694de17b17651d0e2d","babysitting","reciprocity","symmetric",7
"0662ed0c251e1c694de17b17651d0e2d","babysitting","reciprocity","none",1
"0662ed0c251e1c694de17b17651d0e2d","concerts","precedent","asymmetric",6
"0662ed0c251e1c694de17b17651d0e2d","concerts","precedent","symmetric",3
"0662ed0c251e1c694de17b17651d0e2d","concerts","precedent","none",1
"0662ed0c251e1c694de17b17651d0e2d","coffee","no_interaction","asymmetric",4
"0662ed0c251e1c694de17b17651d0e2d","coffee","no_interaction","symmetric",4
"0662ed0c251e1c694de17b17651d0e2d","coffee","no_interaction","none",6
"0662ed0c251e1c694de17b17651d0e2d","meeting location","reciprocity","asymmetric",2
"0662ed0c251e1c694de17b17651d0e2d","meeting location","reciprocity","symmetric",6
"0662ed0c251e1c694de17b17651d0e2d","meeting location","reciprocity","none",1
"0662ed0c251e1c694de17b17651d0e2d","gifts","precedent","asymmetric",7
"0662ed0c251e1c694de17b17651d0e2d","gifts","precedent","symmetric",1
"0662ed0c251e1c694de17b17651d0e2d","gifts","precedent","none",2
"0681c8a75433d1408598856473e574a4","meeting location","reciprocity","asymmetric",2
"0681c8a75433d1408598856473e574a4","meeting location","reciprocity","symmetric",7
"0681c8a75433d1408598856473e574a4","meeting location","reciprocity","none",2
"0681c8a75433d1408598856473e574a4","police","precedent","asymmetric",7
"0681c8a75433d1408598856473e574a4","police","precedent","symmetric",1
"0681c8a75433d1408598856473e574a4","police","precedent","none",1
"0681c8a75433d1408598856473e574a4","weekend","no_interaction","asymmetric",5
"0681c8a75433d1408598856473e574a4","weekend","no_interaction","symmetric",2
"0681c8a75433d1408598856473e574a4","weekend","no_interaction","none",2
"0681c8a75433d1408598856473e574a4","feedback","reciprocity","asymmetric",1
"0681c8a75433d1408598856473e574a4","feedback","reciprocity","symmetric",7
"0681c8a75433d1408598856473e574a4","feedback","reciprocity","none",2
"0681c8a75433d1408598856473e574a4","groceries","reciprocity","asymmetric",1
"0681c8a75433d1408598856473e574a4","groceries","reciprocity","symmetric",7
"0681c8a75433d1408598856473e574a4","groceries","reciprocity","none",1
"0681c8a75433d1408598856473e574a4","gifts","precedent","asymmetric",7
"0681c8a75433d1408598856473e574a4","gifts","precedent","symmetric",1
"0681c8a75433d1408598856473e574a4","gifts","precedent","none",2
"0681c8a75433d1408598856473e574a4","restaurant","no_interaction","asymmetric",5
"0681c8a75433d1408598856473e574a4","restaurant","no_interaction","symmetric",2
"0681c8a75433d1408598856473e574a4","restaurant","no_interaction","none",3
"0681c8a75433d1408598856473e574a4","housemates","precedent","asymmetric",3
"0681c8a75433d1408598856473e574a4","housemates","precedent","symmetric",5
"0681c8a75433d1408598856473e574a4","housemates","precedent","none",1
"0681c8a75433d1408598856473e574a4","group project","reciprocity","asymmetric",1
"0681c8a75433d1408598856473e574a4","group project","reciprocity","symmetric",7
"0681c8a75433d1408598856473e574a4","group project","reciprocity","none",1
"0681c8a75433d1408598856473e574a4","family meals","precedent","asymmetric",7
"0681c8a75433d1408598856473e574a4","family meals","precedent","symmetric",2
"0681c8a75433d1408598856473e574a4","family meals","precedent","none",1
"0681c8a75433d1408598856473e574a4","coffee","no_interaction","asymmetric",2
"0681c8a75433d1408598856473e574a4","coffee","no_interaction","symmetric",6
"0681c8a75433d1408598856473e574a4","coffee","no_interaction","none",3
"0681c8a75433d1408598856473e574a4","meeting prep","reciprocity","asymmetric",1
"0681c8a75433d1408598856473e574a4","meeting prep","reciprocity","symmetric",7
"0681c8a75433d1408598856473e574a4","meeting prep","reciprocity","none",2
"0681c8a75433d1408598856473e574a4","scheduling","reciprocity","asymmetric",2
"0681c8a75433d1408598856473e574a4","scheduling","reciprocity","symmetric",6
"0681c8a75433d1408598856473e574a4","scheduling","reciprocity","none",2
"0681c8a75433d1408598856473e574a4","conversation","precedent","asymmetric",6
"0681c8a75433d1408598856473e574a4","conversation","precedent","symmetric",1
"0681c8a75433d1408598856473e574a4","conversation","precedent","none",2
"0681c8a75433d1408598856473e574a4","fundraising","no_interaction","asymmetric",2
"0681c8a75433d1408598856473e574a4","fundraising","no_interaction","symmetric",6
"0681c8a75433d1408598856473e574a4","fundraising","no_interaction","none",3
"0681c8a75433d1408598856473e574a4","architects","no_interaction","asymmetric",3
"0681c8a75433d1408598856473e574a4","architects","no_interaction","symmetric",5
"0681c8a75433d1408598856473e574a4","architects","no_interaction","none",3
"0681c8a75433d1408598856473e574a4","babysitting","no_interaction","asymmetric",5
"0681c8a75433d1408598856473e574a4","babysitting","no_interaction","symmetric",2
"0681c8a75433d1408598856473e574a4","babysitting","no_interaction","none",6
"0681c8a75433d1408598856473e574a4","concerts","precedent","asymmetric",7
"0681c8a75433d1408598856473e574a4","concerts","precedent","symmetric",1
"0681c8a75433d1408598856473e574a4","concerts","precedent","none",1
"c9fdf88c1ccccccd9b088a98cb602982","scheduling","precedent","asymmetric",5
"c9fdf88c1ccccccd9b088a98cb602982","scheduling","precedent","symmetric",3
"c9fdf88c1ccccccd9b088a98cb602982","scheduling","precedent","none",2
"c9fdf88c1ccccccd9b088a98cb602982","meeting prep","no_interaction","asymmetric",2
"c9fdf88c1ccccccd9b088a98cb602982","meeting prep","no_interaction","symmetric",6
"c9fdf88c1ccccccd9b088a98cb602982","meeting prep","no_interaction","none",4
"c9fdf88c1ccccccd9b088a98cb602982","police","reciprocity","asymmetric",2
"c9fdf88c1ccccccd9b088a98cb602982","police","reciprocity","symmetric",6
"c9fdf88c1ccccccd9b088a98cb602982","police","reciprocity","none",1
"c9fdf88c1ccccccd9b088a98cb602982","meeting location","no_interaction","asymmetric",4
"c9fdf88c1ccccccd9b088a98cb602982","meeting location","no_interaction","symmetric",4
"c9fdf88c1ccccccd9b088a98cb602982","meeting location","no_interaction","none",3
"c9fdf88c1ccccccd9b088a98cb602982","groceries","precedent","asymmetric",5
"c9fdf88c1ccccccd9b088a98cb602982","groceries","precedent","symmetric",3
"c9fdf88c1ccccccd9b088a98cb602982","groceries","precedent","none",2
"c9fdf88c1ccccccd9b088a98cb602982","architects","no_interaction","asymmetric",2
"c9fdf88c1ccccccd9b088a98cb602982","architects","no_interaction","symmetric",6
"c9fdf88c1ccccccd9b088a98cb602982","architects","no_interaction","none",5
"c9fdf88c1ccccccd9b088a98cb602982","coffee","reciprocity","asymmetric",3
"c9fdf88c1ccccccd9b088a98cb602982","coffee","reciprocity","symmetric",5
"c9fdf88c1ccccccd9b088a98cb602982","coffee","reciprocity","none",2
"c9fdf88c1ccccccd9b088a98cb602982","gifts","reciprocity","asymmetric",3
"c9fdf88c1ccccccd9b088a98cb602982","gifts","reciprocity","symmetric",5
"c9fdf88c1ccccccd9b088a98cb602982","gifts","reciprocity","none",2
"c9fdf88c1ccccccd9b088a98cb602982","fundraising","precedent","asymmetric",6
"c9fdf88c1ccccccd9b088a98cb602982","fundraising","precedent","symmetric",2
"c9fdf88c1ccccccd9b088a98cb602982","fundraising","precedent","none",3
"c9fdf88c1ccccccd9b088a98cb602982","group project","no_interaction","asymmetric",4
"c9fdf88c1ccccccd9b088a98cb602982","group project","no_interaction","symmetric",4
"c9fdf88c1ccccccd9b088a98cb602982","group project","no_interaction","none",3
"c9fdf88c1ccccccd9b088a98cb602982","restaurant","precedent","asymmetric",6
"c9fdf88c1ccccccd9b088a98cb602982","restaurant","precedent","symmetric",2
"c9fdf88c1ccccccd9b088a98cb602982","restaurant","precedent","none",2
"c9fdf88c1ccccccd9b088a98cb602982","family meals","reciprocity","asymmetric",2
"c9fdf88c1ccccccd9b088a98cb602982","family meals","reciprocity","symmetric",6
"c9fdf88c1ccccccd9b088a98cb602982","family meals","reciprocity","none",1
"c9fdf88c1ccccccd9b088a98cb602982","weekend","precedent","asymmetric",6
"c9fdf88c1ccccccd9b088a98cb602982","weekend","precedent","symmetric",2
"c9fdf88c1ccccccd9b088a98cb602982","weekend","precedent","none",2
"c9fdf88c1ccccccd9b088a98cb602982","housemates","reciprocity","asymmetric",3
"c9fdf88c1ccccccd9b088a98cb602982","housemates","reciprocity","symmetric",6
"c9fdf88c1ccccccd9b088a98cb602982","housemates","reciprocity","none",2
"c9fdf88c1ccccccd9b088a98cb602982","babysitting","precedent","asymmetric",5
"c9fdf88c1ccccccd9b088a98cb602982","babysitting","precedent","symmetric",3
"c9fdf88c1ccccccd9b088a98cb602982","babysitting","precedent","none",3
"c9fdf88c1ccccccd9b088a98cb602982","feedback","no_interaction","asymmetric",3
"c9fdf88c1ccccccd9b088a98cb602982","feedback","no_interaction","symmetric",5
"c9fdf88c1ccccccd9b088a98cb602982","feedback","no_interaction","none",4
"c9fdf88c1ccccccd9b088a98cb602982","conversation","reciprocity","asymmetric",6
"c9fdf88c1ccccccd9b088a98cb602982","conversation","reciprocity","symmetric",2
"c9fdf88c1ccccccd9b088a98cb602982","conversation","reciprocity","none",2
"c9fdf88c1ccccccd9b088a98cb602982","concerts","no_interaction","asymmetric",4
"c9fdf88c1ccccccd9b088a98cb602982","concerts","no_interaction","symmetric",4
"c9fdf88c1ccccccd9b088a98cb602982","concerts","no_interaction","none",7
"134f065d91d3d044ddb7056a12d0c891","meeting prep","no_interaction","asymmetric",3
"134f065d91d3d044ddb7056a12d0c891","meeting prep","no_interaction","symmetric",6
"134f065d91d3d044ddb7056a12d0c891","meeting prep","no_interaction","none",3
"134f065d91d3d044ddb7056a12d0c891","housemates","precedent","asymmetric",6
"134f065d91d3d044ddb7056a12d0c891","housemates","precedent","symmetric",3
"134f065d91d3d044ddb7056a12d0c891","housemates","precedent","none",2
"134f065d91d3d044ddb7056a12d0c891","scheduling","no_interaction","asymmetric",5
"134f065d91d3d044ddb7056a12d0c891","scheduling","no_interaction","symmetric",4
"134f065d91d3d044ddb7056a12d0c891","scheduling","no_interaction","none",4
"134f065d91d3d044ddb7056a12d0c891","groceries","no_interaction","asymmetric",3
"134f065d91d3d044ddb7056a12d0c891","groceries","no_interaction","symmetric",5
"134f065d91d3d044ddb7056a12d0c891","groceries","no_interaction","none",4
"134f065d91d3d044ddb7056a12d0c891","group project","reciprocity","asymmetric",3
"134f065d91d3d044ddb7056a12d0c891","group project","reciprocity","symmetric",6
"134f065d91d3d044ddb7056a12d0c891","group project","reciprocity","none",2
"134f065d91d3d044ddb7056a12d0c891","coffee","precedent","asymmetric",5
"134f065d91d3d044ddb7056a12d0c891","coffee","precedent","symmetric",4
"134f065d91d3d044ddb7056a12d0c891","coffee","precedent","none",2
"134f065d91d3d044ddb7056a12d0c891","meeting location","reciprocity","asymmetric",4
"134f065d91d3d044ddb7056a12d0c891","meeting location","reciprocity","symmetric",6
"134f065d91d3d044ddb7056a12d0c891","meeting location","reciprocity","none",2
"134f065d91d3d044ddb7056a12d0c891","concerts","reciprocity","asymmetric",3
"134f065d91d3d044ddb7056a12d0c891","concerts","reciprocity","symmetric",6
"134f065d91d3d044ddb7056a12d0c891","concerts","reciprocity","none",2
"134f065d91d3d044ddb7056a12d0c891","fundraising","precedent","asymmetric",5
"134f065d91d3d044ddb7056a12d0c891","fundraising","precedent","symmetric",4
"134f065d91d3d044ddb7056a12d0c891","fundraising","precedent","none",2
"134f065d91d3d044ddb7056a12d0c891","gifts","reciprocity","asymmetric",4
"134f065d91d3d044ddb7056a12d0c891","gifts","reciprocity","symmetric",5
"134f065d91d3d044ddb7056a12d0c891","gifts","reciprocity","none",2
"134f065d91d3d044ddb7056a12d0c891","weekend","precedent","asymmetric",7
"134f065d91d3d044ddb7056a12d0c891","weekend","precedent","symmetric",2
"134f065d91d3d044ddb7056a12d0c891","weekend","precedent","none",1
"134f065d91d3d044ddb7056a12d0c891","family meals","precedent","asymmetric",6
"134f065d91d3d044ddb7056a12d0c891","family meals","precedent","symmetric",3
"134f065d91d3d044ddb7056a12d0c891","family meals","precedent","none",2
"134f065d91d3d044ddb7056a12d0c891","police","reciprocity","asymmetric",3
"134f065d91d3d044ddb7056a12d0c891","police","reciprocity","symmetric",5
"134f065d91d3d044ddb7056a12d0c891","police","reciprocity","none",2
"134f065d91d3d044ddb7056a12d0c891","feedback","no_interaction","asymmetric",4
"134f065d91d3d044ddb7056a12d0c891","feedback","no_interaction","symmetric",4
"134f065d91d3d044ddb7056a12d0c891","feedback","no_interaction","none",4
"134f065d91d3d044ddb7056a12d0c891","conversation","reciprocity","asymmetric",5
"134f065d91d3d044ddb7056a12d0c891","conversation","reciprocity","symmetric",5
"134f065d91d3d044ddb7056a12d0c891","conversation","reciprocity","none",2
"134f065d91d3d044ddb7056a12d0c891","restaurant","no_interaction","asymmetric",4
"134f065d91d3d044ddb7056a12d0c891","restaurant","no_interaction","symmetric",5
"134f065d91d3d044ddb7056a12d0c891","restaurant","no_interaction","none",5
"134f065d91d3d044ddb7056a12d0c891","architects","precedent","asymmetric",6
"134f065d91d3d044ddb7056a12d0c891","architects","precedent","symmetric",2
"134f065d91d3d044ddb7056a12d0c891","architects","precedent","none",2
"134f065d91d3d044ddb7056a12d0c891","babysitting","no_interaction","asymmetric",3
"134f065d91d3d044ddb7056a12d0c891","babysitting","no_interaction","symmetric",5
"134f065d91d3d044ddb7056a12d0c891","babysitting","no_interaction","none",5
"afe82f326973d8d8040d23658d803df2","family meals","precedent","asymmetric",6
"afe82f326973d8d8040d23658d803df2","family meals","precedent","symmetric",2
"afe82f326973d8d8040d23658d803df2","family meals","precedent","none",5
"afe82f326973d8d8040d23658d803df2","meeting location","precedent","asymmetric",6
"afe82f326973d8d8040d23658d803df2","meeting location","precedent","symmetric",6
"afe82f326973d8d8040d23658d803df2","meeting location","precedent","none",4
"afe82f326973d8d8040d23658d803df2","groceries","reciprocity","asymmetric",2
"afe82f326973d8d8040d23658d803df2","groceries","reciprocity","symmetric",7
"afe82f326973d8d8040d23658d803df2","groceries","reciprocity","none",1
"afe82f326973d8d8040d23658d803df2","fundraising","no_interaction","asymmetric",4
"afe82f326973d8d8040d23658d803df2","fundraising","no_interaction","symmetric",4
"afe82f326973d8d8040d23658d803df2","fundraising","no_interaction","none",7
"afe82f326973d8d8040d23658d803df2","feedback","precedent","asymmetric",5
"afe82f326973d8d8040d23658d803df2","feedback","precedent","symmetric",5
"afe82f326973d8d8040d23658d803df2","feedback","precedent","none",1
"afe82f326973d8d8040d23658d803df2","gifts","no_interaction","asymmetric",4
"afe82f326973d8d8040d23658d803df2","gifts","no_interaction","symmetric",4
"afe82f326973d8d8040d23658d803df2","gifts","no_interaction","none",7
"afe82f326973d8d8040d23658d803df2","weekend","reciprocity","asymmetric",2
"afe82f326973d8d8040d23658d803df2","weekend","reciprocity","symmetric",7
"afe82f326973d8d8040d23658d803df2","weekend","reciprocity","none",1
"afe82f326973d8d8040d23658d803df2","architects","precedent","asymmetric",5
"afe82f326973d8d8040d23658d803df2","architects","precedent","symmetric",5
"afe82f326973d8d8040d23658d803df2","architects","precedent","none",1
"afe82f326973d8d8040d23658d803df2","concerts","precedent","asymmetric",6
"afe82f326973d8d8040d23658d803df2","concerts","precedent","symmetric",2
"afe82f326973d8d8040d23658d803df2","concerts","precedent","none",1
"afe82f326973d8d8040d23658d803df2","meeting prep","reciprocity","asymmetric",2
"afe82f326973d8d8040d23658d803df2","meeting prep","reciprocity","symmetric",7
"afe82f326973d8d8040d23658d803df2","meeting prep","reciprocity","none",1
"afe82f326973d8d8040d23658d803df2","coffee","no_interaction","asymmetric",4
"afe82f326973d8d8040d23658d803df2","coffee","no_interaction","symmetric",4
"afe82f326973d8d8040d23658d803df2","coffee","no_interaction","none",6
"afe82f326973d8d8040d23658d803df2","conversation","no_interaction","asymmetric",4
"afe82f326973d8d8040d23658d803df2","conversation","no_interaction","symmetric",4
"afe82f326973d8d8040d23658d803df2","conversation","no_interaction","none",4
"afe82f326973d8d8040d23658d803df2","scheduling","reciprocity","asymmetric",2
"afe82f326973d8d8040d23658d803df2","scheduling","reciprocity","symmetric",6
"afe82f326973d8d8040d23658d803df2","scheduling","reciprocity","none",1
"afe82f326973d8d8040d23658d803df2","police","precedent","asymmetric",7
"afe82f326973d8d8040d23658d803df2","police","precedent","symmetric",3
"afe82f326973d8d8040d23658d803df2","police","precedent","none",1
"afe82f326973d8d8040d23658d803df2","group project","reciprocity","asymmetric",1
"afe82f326973d8d8040d23658d803df2","group project","reciprocity","symmetric",7
"afe82f326973d8d8040d23658d803df2","group project","reciprocity","none",1
"afe82f326973d8d8040d23658d803df2","housemates","no_interaction","asymmetric",4
"afe82f326973d8d8040d23658d803df2","housemates","no_interaction","symmetric",5
"afe82f326973d8d8040d23658d803df2","housemates","no_interaction","none",5
"afe82f326973d8d8040d23658d803df2","restaurant","reciprocity","asymmetric",2
"afe82f326973d8d8040d23658d803df2","restaurant","reciprocity","symmetric",7
"afe82f326973d8d8040d23658d803df2","restaurant","reciprocity","none",1
"afe82f326973d8d8040d23658d803df2","babysitting","no_interaction","asymmetric",1
"afe82f326973d8d8040d23658d803df2","babysitting","no_interaction","symmetric",3
"afe82f326973d8d8040d23658d803df2","babysitting","no_interaction","none",7
"4fedfe5f2dcf3c91808b409f0d318c38","meeting location","no_interaction","asymmetric",3
"4fedfe5f2dcf3c91808b409f0d318c38","meeting location","no_interaction","symmetric",5
"4fedfe5f2dcf3c91808b409f0d318c38","meeting location","no_interaction","none",5
"4fedfe5f2dcf3c91808b409f0d318c38","housemates","reciprocity","asymmetric",2
"4fedfe5f2dcf3c91808b409f0d318c38","housemates","reciprocity","symmetric",6
"4fedfe5f2dcf3c91808b409f0d318c38","housemates","reciprocity","none",1
"4fedfe5f2dcf3c91808b409f0d318c38","family meals","no_interaction","asymmetric",4
"4fedfe5f2dcf3c91808b409f0d318c38","family meals","no_interaction","symmetric",4
"4fedfe5f2dcf3c91808b409f0d318c38","family meals","no_interaction","none",6
"4fedfe5f2dcf3c91808b409f0d318c38","concerts","no_interaction","asymmetric",2
"4fedfe5f2dcf3c91808b409f0d318c38","concerts","no_interaction","symmetric",2
"4fedfe5f2dcf3c91808b409f0d318c38","concerts","no_interaction","none",6
"4fedfe5f2dcf3c91808b409f0d318c38","architects","no_interaction","asymmetric",2
"4fedfe5f2dcf3c91808b409f0d318c38","architects","no_interaction","symmetric",5
"4fedfe5f2dcf3c91808b409f0d318c38","architects","no_interaction","none",5
"4fedfe5f2dcf3c91808b409f0d318c38","weekend","precedent","asymmetric",5
"4fedfe5f2dcf3c91808b409f0d318c38","weekend","precedent","symmetric",3
"4fedfe5f2dcf3c91808b409f0d318c38","weekend","precedent","none",1
"4fedfe5f2dcf3c91808b409f0d318c38","babysitting","reciprocity","asymmetric",3
"4fedfe5f2dcf3c91808b409f0d318c38","babysitting","reciprocity","symmetric",6
"4fedfe5f2dcf3c91808b409f0d318c38","babysitting","reciprocity","none",1
"4fedfe5f2dcf3c91808b409f0d318c38","conversation","reciprocity","asymmetric",3
"4fedfe5f2dcf3c91808b409f0d318c38","conversation","reciprocity","symmetric",6
"4fedfe5f2dcf3c91808b409f0d318c38","conversation","reciprocity","none",1
"4fedfe5f2dcf3c91808b409f0d318c38","groceries","precedent","asymmetric",4
"4fedfe5f2dcf3c91808b409f0d318c38","groceries","precedent","symmetric",3
"4fedfe5f2dcf3c91808b409f0d318c38","groceries","precedent","none",5
"4fedfe5f2dcf3c91808b409f0d318c38","fundraising","reciprocity","asymmetric",2
"4fedfe5f2dcf3c91808b409f0d318c38","fundraising","reciprocity","symmetric",6
"4fedfe5f2dcf3c91808b409f0d318c38","fundraising","reciprocity","none",2
"4fedfe5f2dcf3c91808b409f0d318c38","coffee","reciprocity","asymmetric",2
"4fedfe5f2dcf3c91808b409f0d318c38","coffee","reciprocity","symmetric",6
"4fedfe5f2dcf3c91808b409f0d318c38","coffee","reciprocity","none",1
"4fedfe5f2dcf3c91808b409f0d318c38","police","no_interaction","asymmetric",6
"4fedfe5f2dcf3c91808b409f0d318c38","police","no_interaction","symmetric",2
"4fedfe5f2dcf3c91808b409f0d318c38","police","no_interaction","none",4
"4fedfe5f2dcf3c91808b409f0d318c38","scheduling","precedent","asymmetric",5
"4fedfe5f2dcf3c91808b409f0d318c38","scheduling","precedent","symmetric",4
"4fedfe5f2dcf3c91808b409f0d318c38","scheduling","precedent","none",1
"4fedfe5f2dcf3c91808b409f0d318c38","meeting prep","precedent","asymmetric",6
"4fedfe5f2dcf3c91808b409f0d318c38","meeting prep","precedent","symmetric",2
"4fedfe5f2dcf3c91808b409f0d318c38","meeting prep","precedent","none",3
"4fedfe5f2dcf3c91808b409f0d318c38","gifts","reciprocity","asymmetric",3
"4fedfe5f2dcf3c91808b409f0d318c38","gifts","reciprocity","symmetric",5
"4fedfe5f2dcf3c91808b409f0d318c38","gifts","reciprocity","none",2
"4fedfe5f2dcf3c91808b409f0d318c38","restaurant","precedent","asymmetric",5
"4fedfe5f2dcf3c91808b409f0d318c38","restaurant","precedent","symmetric",3
"4fedfe5f2dcf3c91808b409f0d318c38","restaurant","precedent","none",1
"4fedfe5f2dcf3c91808b409f0d318c38","group project","precedent","asymmetric",5
"4fedfe5f2dcf3c91808b409f0d318c38","group project","precedent","symmetric",3
"4fedfe5f2dcf3c91808b409f0d318c38","group project","precedent","none",3
"4fedfe5f2dcf3c91808b409f0d318c38","feedback","no_interaction","asymmetric",4
"4fedfe5f2dcf3c91808b409f0d318c38","feedback","no_interaction","symmetric",4
"4fedfe5f2dcf3c91808b409f0d318c38","feedback","no_interaction","none",4
"807148c0ae75012a2a26ab603225a9a6","housemates","reciprocity","asymmetric",2
"807148c0ae75012a2a26ab603225a9a6","housemates","reciprocity","symmetric",6
"807148c0ae75012a2a26ab603225a9a6","housemates","reciprocity","none",1
"807148c0ae75012a2a26ab603225a9a6","babysitting","precedent","asymmetric",2
"807148c0ae75012a2a26ab603225a9a6","babysitting","precedent","symmetric",5
"807148c0ae75012a2a26ab603225a9a6","babysitting","precedent","none",1
"807148c0ae75012a2a26ab603225a9a6","scheduling","precedent","asymmetric",3
"807148c0ae75012a2a26ab603225a9a6","scheduling","precedent","symmetric",5
"807148c0ae75012a2a26ab603225a9a6","scheduling","precedent","none",1
"807148c0ae75012a2a26ab603225a9a6","meeting prep","precedent","asymmetric",4
"807148c0ae75012a2a26ab603225a9a6","meeting prep","precedent","symmetric",4
"807148c0ae75012a2a26ab603225a9a6","meeting prep","precedent","none",3
"807148c0ae75012a2a26ab603225a9a6","coffee","reciprocity","asymmetric",1
"807148c0ae75012a2a26ab603225a9a6","coffee","reciprocity","symmetric",6
"807148c0ae75012a2a26ab603225a9a6","coffee","reciprocity","none",1
"807148c0ae75012a2a26ab603225a9a6","restaurant","precedent","asymmetric",4
"807148c0ae75012a2a26ab603225a9a6","restaurant","precedent","symmetric",5
"807148c0ae75012a2a26ab603225a9a6","restaurant","precedent","none",1
"807148c0ae75012a2a26ab603225a9a6","feedback","no_interaction","asymmetric",2
"807148c0ae75012a2a26ab603225a9a6","feedback","no_interaction","symmetric",5
"807148c0ae75012a2a26ab603225a9a6","feedback","no_interaction","none",5
"807148c0ae75012a2a26ab603225a9a6","concerts","no_interaction","asymmetric",2
"807148c0ae75012a2a26ab603225a9a6","concerts","no_interaction","symmetric",4
"807148c0ae75012a2a26ab603225a9a6","concerts","no_interaction","none",7
"807148c0ae75012a2a26ab603225a9a6","architects","no_interaction","asymmetric",2
"807148c0ae75012a2a26ab603225a9a6","architects","no_interaction","symmetric",5
"807148c0ae75012a2a26ab603225a9a6","architects","no_interaction","none",3
"807148c0ae75012a2a26ab603225a9a6","weekend","precedent","asymmetric",2
"807148c0ae75012a2a26ab603225a9a6","weekend","precedent","symmetric",6
"807148c0ae75012a2a26ab603225a9a6","weekend","precedent","none",1
"807148c0ae75012a2a26ab603225a9a6","meeting location","no_interaction","asymmetric",4
"807148c0ae75012a2a26ab603225a9a6","meeting location","no_interaction","symmetric",4
"807148c0ae75012a2a26ab603225a9a6","meeting location","no_interaction","none",7
"807148c0ae75012a2a26ab603225a9a6","fundraising","reciprocity","asymmetric",2
"807148c0ae75012a2a26ab603225a9a6","fundraising","reciprocity","symmetric",6
"807148c0ae75012a2a26ab603225a9a6","fundraising","reciprocity","none",1
"807148c0ae75012a2a26ab603225a9a6","family meals","reciprocity","asymmetric",2
"807148c0ae75012a2a26ab603225a9a6","family meals","reciprocity","symmetric",5
"807148c0ae75012a2a26ab603225a9a6","family meals","reciprocity","none",1
"807148c0ae75012a2a26ab603225a9a6","police","no_interaction","asymmetric",3
"807148c0ae75012a2a26ab603225a9a6","police","no_interaction","symmetric",5
"807148c0ae75012a2a26ab603225a9a6","police","no_interaction","none",3
"807148c0ae75012a2a26ab603225a9a6","conversation","reciprocity","asymmetric",4
"807148c0ae75012a2a26ab603225a9a6","conversation","reciprocity","symmetric",4
"807148c0ae75012a2a26ab603225a9a6","conversation","reciprocity","none",3
"807148c0ae75012a2a26ab603225a9a6","group project","no_interaction","asymmetric",4
"807148c0ae75012a2a26ab603225a9a6","group project","no_interaction","symmetric",5
"807148c0ae75012a2a26ab603225a9a6","group project","no_interaction","none",3
"807148c0ae75012a2a26ab603225a9a6","gifts","reciprocity","asymmetric",2
"807148c0ae75012a2a26ab603225a9a6","gifts","reciprocity","symmetric",6
"807148c0ae75012a2a26ab603225a9a6","gifts","reciprocity","none",1
"807148c0ae75012a2a26ab603225a9a6","groceries","precedent","asymmetric",3
"807148c0ae75012a2a26ab603225a9a6","groceries","precedent","symmetric",5
"807148c0ae75012a2a26ab603225a9a6","groceries","precedent","none",2
"694eb3e91e0ab3dd8d8c8f15abec20bc","scheduling","no_interaction","asymmetric",4
"694eb3e91e0ab3dd8d8c8f15abec20bc","scheduling","no_interaction","symmetric",4
"694eb3e91e0ab3dd8d8c8f15abec20bc","scheduling","no_interaction","none",6
"694eb3e91e0ab3dd8d8c8f15abec20bc","babysitting","precedent","asymmetric",3
"694eb3e91e0ab3dd8d8c8f15abec20bc","babysitting","precedent","symmetric",6
"694eb3e91e0ab3dd8d8c8f15abec20bc","babysitting","precedent","none",1
"694eb3e91e0ab3dd8d8c8f15abec20bc","housemates","no_interaction","asymmetric",4
"694eb3e91e0ab3dd8d8c8f15abec20bc","housemates","no_interaction","symmetric",2
"694eb3e91e0ab3dd8d8c8f15abec20bc","housemates","no_interaction","none",4
